seq,ts_ns,event,order_id,side,type,price,quantity
54104,39875585500711,NEW,29352967,BUY,LIMIT,1410200,100
54105,39875745732240,CANCEL,29352967,BUY,LIMIT,1410200,100
54106,39876265286751,NEW,29354743,BUY,LIMIT,1410200,100
54107,39876545867265,CANCEL,29354743,BUY,LIMIT,1410200,100
54108,39877208192619,NEW,29357239,SELL,LIMIT,1410700,100
54109,39877208402716,NEW,29357267,SELL,LIMIT,1410800,100
54110,39877208695029,NEW,29357303,BUY,LIMIT,1410200,100
54111,39877214012729,CANCEL,29357239,SELL,LIMIT,1410700,100
54112,39877214015220,CANCEL,29357267,SELL,LIMIT,1410800,100
54113,39877693100939,NEW,29359551,SELL,LIMIT,1410700,100
54114,39877693311786,NEW,29359571,SELL,LIMIT,1410800,100
54115,39877693715044,CANCEL,29359551,SELL,LIMIT,1410700,100
54116,39877693715358,CANCEL,29359571,SELL,LIMIT,1410800,100
54117,39877694134026,NEW,29359619,SELL,LIMIT,1410700,100
54118,39877694332860,NEW,29359635,SELL,LIMIT,1410800,100
54119,39877702157162,CANCEL,29359619,SELL,LIMIT,1410700,100
54120,39877702158301,CANCEL,29359635,SELL,LIMIT,1410800,100
54121,39877704448256,NEW,29359811,SELL,LIMIT,1410700,100
54122,39877704702709,NEW,29359819,SELL,LIMIT,1410800,100
54123,39877708677021,CANCEL,29359811,SELL,LIMIT,1410700,100
54124,39877708678134,CANCEL,29359819,SELL,LIMIT,1410800,100
54125,39877760159931,NEW,29360023,SELL,LIMIT,1410700,100
54126,39877760360227,NEW,29360035,SELL,LIMIT,1410800,100
54127,39877765281626,CANCEL,29360023,SELL,LIMIT,1410700,100
54128,39877765284124,CANCEL,29360035,SELL,LIMIT,1410800,100
54129,39877765705795,NEW,29360143,SELL,LIMIT,1410700,100
54130,39877769219516,CANCEL,29360143,SELL,LIMIT,1410700,100
54131,39878167307607,NEW,29361251,SELL,LIMIT,1410700,100
54132,39878167568384,NEW,29361255,SELL,LIMIT,1410800,100
54133,39878167768931,CANCEL,29301379,SELL,LIMIT,1410400,100
54134,39878167771413,CANCEL,29361255,SELL,LIMIT,1410800,100
54135,39878167930332,CANCEL,29357303,BUY,LIMIT,1410200,100
54136,39878178115071,NEW,29361387,SELL,LIMIT,1410800,100
54137,39878178359357,NEW,29361399,SELL,LIMIT,1410900,100
54138,39878178563854,NEW,29361403,BUY,LIMIT,1410300,100
54139,39878179132678,CANCEL,29361387,SELL,LIMIT,1410800,100
54140,39878179132958,CANCEL,29361399,SELL,LIMIT,1410900,100
54141,39878218196636,CANCEL,29361403,BUY,LIMIT,1410300,100
54142,39878377805782,NEW,29362163,BUY,LIMIT,1410300,100
54143,39878377955411,NEW,29362167,SELL,LIMIT,1410800,100
54144,39878378193475,NEW,29362183,SELL,LIMIT,1410900,100
54145,39878386677879,CANCEL,29362167,SELL,LIMIT,1410800,100
54146,39878386678138,CANCEL,29362183,SELL,LIMIT,1410900,100
54147,39878387384392,CANCEL,29362163,BUY,LIMIT,1410300,100
54148,39878670974426,NEW,29363035,BUY,LIMIT,1410300,100
54149,39878671175434,NEW,29363039,SELL,LIMIT,1410800,100
54150,39878682000035,NEW,29363059,SELL,LIMIT,1410900,100
54151,39879271322637,CANCEL,29363039,SELL,LIMIT,1410800,100
54152,39879271323804,CANCEL,29363059,SELL,LIMIT,1410900,100
54153,39879283485130,CANCEL,29363035,BUY,LIMIT,1410300,100
54154,39879285816945,NEW,29364447,SELL,LIMIT,1410800,100
54155,39879286574721,NEW,29364455,SELL,LIMIT,1410900,100
54156,39879291796164,CANCEL,29364447,SELL,LIMIT,1410800,100
54157,39879291796449,CANCEL,29364455,SELL,LIMIT,1410900,100
54158,39879296186100,NEW,29364515,SELL,LIMIT,1410800,100
54159,39879390999890,NEW,29364739,BUY,LIMIT,1410300,100
54160,39879426365843,NEW,29364795,SELL,LIMIT,1410900,100
54161,39880448379330,CANCEL,29364739,BUY,LIMIT,1410300,100
54162,39880448417711,CANCEL,29301479,SELL,LIMIT,1410500,100
54163,39880448429809,CANCEL,29364795,SELL,LIMIT,1410900,100
54164,39880448843882,NEW,29368803,SELL,LIMIT,1410900,100
54165,39880449076598,NEW,29368811,SELL,LIMIT,1411000,100
54166,39880555027692,CANCEL,29368803,SELL,LIMIT,1410900,100
54167,39880555028020,CANCEL,29368811,SELL,LIMIT,1411000,100
54168,39880967638852,NEW,29370331,BUY,LIMIT,1410000,100
54169,39880967745524,NEW,29370339,BUY,LIMIT,1410300,100
54170,39880967837302,NEW,29370343,BUY,LIMIT,1409900,100
54171,39882115380836,CANCEL,29370343,BUY,LIMIT,1409900,100
54172,39882115409272,CANCEL,29370339,BUY,LIMIT,1410300,100
54173,39882115911380,CANCEL,29364515,SELL,LIMIT,1410800,100
54174,39882161209230,NEW,29375107,BUY,LIMIT,1410300,100
54175,39882161238714,NEW,29375111,SELL,LIMIT,1410800,100
54176,39882254782923,NEW,29375387,SELL,LIMIT,1410900,100
54177,39882257199753,CANCEL,29375107,BUY,LIMIT,1410300,100
54178,39882257837778,CANCEL,29375111,SELL,LIMIT,1410800,100
54179,39882257838887,CANCEL,29375387,SELL,LIMIT,1410900,100
54180,39882657762124,NEW,29376335,BUY,LIMIT,1409900,100
54181,39882657973215,NEW,29376339,BUY,LIMIT,1409800,100
54182,39882657996810,NEW,29376343,BUY,LIMIT,1410200,100
54183,39882703669816,CANCEL,29376339,BUY,LIMIT,1409800,100
54184,39882704125434,NEW,29376467,SELL,LIMIT,1410800,100
54185,39882845053337,CANCEL,29361251,SELL,LIMIT,1410700,100
54186,39882845054440,CANCEL,29376467,SELL,LIMIT,1410800,100
54187,39882845613094,NEW,29376863,SELL,LIMIT,1410700,100
54188,39882845813505,NEW,29376875,SELL,LIMIT,1410800,100
54189,39883005842796,CANCEL,29376343,BUY,LIMIT,1410200,100
54190,39883005867721,CANCEL,29376875,SELL,LIMIT,1410800,100
54191,39883005868018,CANCEL,29376863,SELL,LIMIT,1410700,100
54192,39883063662018,NEW,29377515,BUY,LIMIT,1410200,100
54193,39883121088451,CANCEL,29377515,BUY,LIMIT,1410200,100
54194,39883166473342,CANCEL,29259911,BUY,LIMIT,1408400,100
54195,39883166478843,CANCEL,29259935,SELL,LIMIT,1412300,100
54196,39883494443495,NEW,29379511,BUY,LIMIT,1410100,100
54197,39883543130336,NEW,29379675,BUY,LIMIT,1409800,100
54198,39883543288773,CANCEL,29379511,BUY,LIMIT,1410100,100
54199,39883543482374,NEW,29379691,BUY,LIMIT,1409700,100
54200,39883544018985,CANCEL,29379675,BUY,LIMIT,1409800,100
54201,39883544020116,CANCEL,29379691,BUY,LIMIT,1409700,100
54202,39883551607839,NEW,29379719,BUY,LIMIT,1409800,100
54203,39883599586933,NEW,29379831,BUY,LIMIT,1410100,100
54204,39883629164497,CANCEL,29379831,BUY,LIMIT,1410100,100
54205,39883639453036,CANCEL,29379719,BUY,LIMIT,1409800,100
54206,39883740501435,NEW,29380319,BUY,LIMIT,1409800,100
54207,39883740752099,NEW,29380335,BUY,LIMIT,1409700,100
54208,39883752313589,CANCEL,29380319,BUY,LIMIT,1409800,100
54209,39883752314801,CANCEL,29380335,BUY,LIMIT,1409700,100
54210,39884242602589,NEW,29381091,BUY,LIMIT,1409800,100
54211,39884243137588,CANCEL,29381091,BUY,LIMIT,1409800,100
54212,39884659403866,NEW,29382407,BUY,LIMIT,1410200,100
54213,39884707304502,NEW,29382451,SELL,LIMIT,1410700,100
54214,39884707509071,NEW,29382455,SELL,LIMIT,1410800,100
54215,39884809443029,CANCEL,29382451,SELL,LIMIT,1410700,100
54216,39884809443324,CANCEL,29382455,SELL,LIMIT,1410800,100
54217,39884975688414,CANCEL,29382407,BUY,LIMIT,1410200,100
54218,39885099605615,NEW,29383667,SELL,LIMIT,1410700,100
54219,39885100070625,CANCEL,29383667,SELL,LIMIT,1410700,100
54220,39885744322724,NEW,29385051,SELL,LIMIT,1410700,100
54221,39885752392724,NEW,29385083,SELL,LIMIT,1410800,100
54222,39886138807655,NEW,29386315,BUY,LIMIT,1410200,100
54223,39886139888049,CANCEL,29385083,SELL,LIMIT,1410800,100
54224,39886139899747,NEW,29386447,BUY,LIMIT,1409800,100
54225,39886139901165,CANCEL,29386315,BUY,LIMIT,1410200,100
54226,39886141499341,CANCEL,29376335,BUY,LIMIT,1409900,100
54227,39886141500475,CANCEL,29386447,BUY,LIMIT,1409800,100
54228,39888142028445,NEW,29391891,BUY,LIMIT,1409900,100
54229,39888524841304,NEW,29393495,BUY,LIMIT,1408500,100
54230,39888525043273,NEW,29393499,SELL,LIMIT,1412400,100
54231,39888634415775,CANCEL,29391891,BUY,LIMIT,1409900,100
54232,39888856760337,NEW,29394583,BUY,LIMIT,1409900,100
54233,39888857366085,CANCEL,29394583,BUY,LIMIT,1409900,100
54234,39888919278625,NEW,29394727,BUY,LIMIT,1409900,100
54235,39889253569898,CANCEL,29394727,BUY,LIMIT,1409900,100
54236,39891182782072,NEW,29399447,BUY,LIMIT,1409900,100
54237,39891416146596,NEW,29400055,BUY,LIMIT,1410300,100
54238,39891460341676,CANCEL,29400055,BUY,LIMIT,1410300,100
54239,39892183739189,CANCEL,29399447,BUY,LIMIT,1409900,100
54240,39892287691557,NEW,29402111,BUY,LIMIT,1409900,100
54241,39892521523389,CANCEL,29402111,BUY,LIMIT,1409900,100
54242,39894154544504,NEW,29405095,SELL,LIMIT,1410800,100
54243,39894155524248,NEW,29405099,SELL,LIMIT,1410900,100
54244,39894803992757,NEW,29406447,SELL,LIMIT,1411000,100
54245,39894950385672,CANCEL,29406447,SELL,LIMIT,1411000,100
54246,39894950802271,NEW,29406851,SELL,LIMIT,1411000,100
54247,39894973852685,CANCEL,29406851,SELL,LIMIT,1411000,100
54248,39894976653749,NEW,29407183,SELL,LIMIT,1411000,100
54249,39895382659273,CANCEL,29407183,SELL,LIMIT,1411000,100
54250,39896492501690,NEW,29410539,SELL,LIMIT,1411000,100
54251,39896527325455,CANCEL,29410539,SELL,LIMIT,1411000,100
54252,39896785113007,NEW,29411231,SELL,LIMIT,1411000,100
54253,39896788515185,CANCEL,29411231,SELL,LIMIT,1411000,100
54254,39896793932805,NEW,29411323,SELL,LIMIT,1411000,100
54255,39896829241048,CANCEL,29411323,SELL,LIMIT,1411000,100
54256,39897171124956,NEW,29412451,SELL,LIMIT,1411000,100
54257,39897384530645,CANCEL,29412451,SELL,LIMIT,1411000,100
54258,39897474428856,NEW,29413195,SELL,LIMIT,1411000,100
54259,39897887706377,CANCEL,29413195,SELL,LIMIT,1411000,100
54260,39898075278650,NEW,29414771,SELL,LIMIT,1411000,100
54261,39898447547375,CANCEL,29414771,SELL,LIMIT,1411000,100
54262,39898966130957,NEW,29417051,BUY,LIMIT,1409900,100
54263,39898973238245,CANCEL,29417051,BUY,LIMIT,1409900,100
54264,39900010200814,NEW,29420087,SELL,LIMIT,1411000,100
54265,39900012840791,CANCEL,29420087,SELL,LIMIT,1411000,100
54266,39900046868773,NEW,29420379,SELL,LIMIT,1411000,100
54267,39900158449870,NEW,29421311,BUY,LIMIT,1410400,100
54268,39900346874574,CANCEL,29421311,BUY,LIMIT,1410400,100
54269,39900637981590,CANCEL,29338995,SELL,LIMIT,1410600,100
54270,39900637987618,NEW,29422775,BUY,LIMIT,1410400,100
54271,39900638201784,CANCEL,29385051,SELL,LIMIT,1410700,100
54272,39900638408598,NEW,29422791,SELL,LIMIT,1411100,100
54273,39900638617495,NEW,29422795,BUY,LIMIT,1410400,100
54274,39900638623241,CANCEL,29422775,BUY,LIMIT,1410400,100
54275,39900638817552,CANCEL,29370331,BUY,LIMIT,1410000,100
54276,39900638867473,CANCEL,29422795,BUY,LIMIT,1410400,100
54277,39900638867473,NEW,29422807,BUY,LIMIT,1410500,100
54278,39900639911761,NEW,29422835,BUY,LIMIT,1410600,100
54279,39900640115774,NEW,29422839,SELL,LIMIT,1411200,100
54280,39900643135638,CANCEL,29422835,BUY,LIMIT,1410600,100
54281,39900643136751,CANCEL,29422839,SELL,LIMIT,1411200,100
54282,39900962470692,NEW,29424027,SELL,LIMIT,1411200,100
54283,39901019038105,NEW,29424343,BUY,LIMIT,1410600,100
54284,39901639062062,CANCEL,29405095,SELL,LIMIT,1410800,100
54285,39901657909406,NEW,29427471,BUY,LIMIT,1410700,100
54286,39901657913807,NEW,29427475,SELL,LIMIT,1411300,100
54287,39901745533814,CANCEL,29405099,SELL,LIMIT,1410900,100
54288,39901788070834,NEW,29428339,SELL,LIMIT,1410900,100
54289,39901866721546,CANCEL,29428339,SELL,LIMIT,1410900,100
54290,39901879380804,NEW,29428659,SELL,LIMIT,1410900,100
54291,39901962419236,CANCEL,29428659,SELL,LIMIT,1410900,100
54292,39902066060446,NEW,29429243,SELL,LIMIT,1410900,100
54293,39902071467424,NEW,29429263,SELL,LIMIT,1410900,100
54294,39902165099569,NEW,29429467,BUY,LIMIT,1410300,100
54295,39902166650969,CANCEL,29429243,SELL,LIMIT,1410900,100
54296,39902167236051,CANCEL,29429467,BUY,LIMIT,1410300,100
54297,39902169826624,NEW,29429479,BUY,LIMIT,1410800,100
54298,39902170131123,CANCEL,29429263,SELL,LIMIT,1410900,100
54299,39902189122406,NEW,29429519,SELL,LIMIT,1411400,100
54300,39902189642132,CANCEL,29429519,SELL,LIMIT,1411400,100
54301,39902190373108,CANCEL,29429479,BUY,LIMIT,1410800,100
54302,39906596801170,NEW,29440471,BUY,LIMIT,1410800,100
54303,39906597010932,NEW,29440495,SELL,LIMIT,1411400,100
54304,39906682349626,CANCEL,29440471,BUY,LIMIT,1410800,100
54305,39906689771757,CANCEL,29440495,SELL,LIMIT,1411400,100
54306,39906690865300,NEW,29441587,SELL,LIMIT,1411400,100
54307,39906698400854,CANCEL,29441587,SELL,LIMIT,1411400,100
54308,39906699265472,NEW,29441759,SELL,LIMIT,1411400,100
54309,39906754733560,NEW,29441923,BUY,LIMIT,1410800,100
54310,39907579034922,CANCEL,29420379,SELL,LIMIT,1411000,100
54311,39907829417470,CANCEL,29441923,BUY,LIMIT,1410800,100
54312,39907840663199,NEW,29446279,SELL,LIMIT,1411500,100
54313,39907842495016,NEW,29446623,BUY,LIMIT,1410900,100
54314,39908041532308,CANCEL,29422791,SELL,LIMIT,1411100,100
54315,39908041597802,CANCEL,29446623,BUY,LIMIT,1410900,100
54316,39908042018499,CANCEL,29422807,BUY,LIMIT,1410500,100
54317,39908043628805,NEW,29448883,BUY,LIMIT,1411000,100
54318,39908044543420,CANCEL,29448883,BUY,LIMIT,1411000,100
54319,39908150597139,CANCEL,29424343,BUY,LIMIT,1410600,100
54320,39908414674732,NEW,29451291,BUY,LIMIT,1410500,100
54321,39908483907096,CANCEL,29446279,SELL,LIMIT,1411500,100
54322,39908483913340,CANCEL,29451291,BUY,LIMIT,1410500,100
54323,39908598167697,CANCEL,29427471,BUY,LIMIT,1410700,100
54324,39909138738226,CANCEL,29441759,SELL,LIMIT,1411400,100
54325,39909598459895,NEW,29454367,BUY,LIMIT,1410900,100
54326,39910009257374,CANCEL,29454367,BUY,LIMIT,1410900,100
54327,39910009486936,CANCEL,29427475,SELL,LIMIT,1411300,100
54328,39910009497700,NEW,29455383,BUY,LIMIT,1410700,100
54329,39913121572616,CANCEL,29424027,SELL,LIMIT,1411200,100
54330,39913121582108,NEW,29465879,BUY,LIMIT,1410600,100
54331,39913127495483,NEW,29465899,BUY,LIMIT,1410800,100
54332,39913167170693,CANCEL,29465899,BUY,LIMIT,1410800,100
54333,39914044262392,CANCEL,29455383,BUY,LIMIT,1410700,100
54334,39914069700759,NEW,29469199,BUY,LIMIT,1410700,100
54335,39914083490882,CANCEL,29469199,BUY,LIMIT,1410700,100
54336,39914086141119,NEW,29469259,BUY,LIMIT,1410700,100
54337,39914333065844,NEW,29469927,BUY,LIMIT,1410500,100
54338,39914333241802,CANCEL,29469259,BUY,LIMIT,1410700,100
54339,39914768233122,CANCEL,29465879,BUY,LIMIT,1410600,100
54340,39914771680673,NEW,29472195,BUY,LIMIT,1410400,100
54341,39917274395567,NEW,29479183,BUY,LIMIT,1410600,100
54342,39917383367446,CANCEL,29479183,BUY,LIMIT,1410600,100
54343,39917383425187,CANCEL,29472195,BUY,LIMIT,1410400,100
54344,39919143747429,NEW,29484711,SELL,LIMIT,1411000,200
54345,39921927593493,CANCEL,29484711,SELL,LIMIT,1411000,200
54346,39922017758711,NEW,29492687,BUY,LIMIT,1410400,200
54347,39922410924084,NEW,29493747,BUY,LIMIT,1410600,100
54348,39922564834111,CANCEL,29493747,BUY,LIMIT,1410600,100
54349,39922571068125,NEW,29494091,BUY,LIMIT,1410600,100
54350,39922571154620,CANCEL,29494091,BUY,LIMIT,1410600,100
54351,39923584228223,NEW,29495955,SELL,LIMIT,1410700,100
54352,39924686941264,CANCEL,29495955,SELL,LIMIT,1410700,100
54353,39924707983170,NEW,29500047,SELL,LIMIT,1410700,100
54354,39924722096163,CANCEL,29500047,SELL,LIMIT,1410700,100
54355,39925600585761,NEW,29502359,BUY,LIMIT,1410300,100
54356,39926413634155,NEW,29505111,SELL,LIMIT,1411000,100
54357,39926700367274,NEW,29506043,BUY,LIMIT,1410200,100
54358,39926700578618,NEW,29506139,BUY,LIMIT,1410100,100
54359,39926701028088,CANCEL,29469927,BUY,LIMIT,1410500,100
54360,39926701028088,NEW,900000000504,SELL,MARKET,,100
54361,39926701106466,NEW,29506455,SELL,LIMIT,1410600,100
54362,39926701179450,NEW,29506495,SELL,LIMIT,1411100,100
54363,39926701598064,CANCEL,29506495,SELL,LIMIT,1411100,100
54364,39926704863253,CANCEL,29506455,SELL,LIMIT,1410600,100
54365,39926717438826,NEW,29507535,BUY,LIMIT,1410000,100
54366,39926812105073,CANCEL,29507535,BUY,LIMIT,1410000,100
54367,39926815839078,NEW,29509335,BUY,LIMIT,1410000,100
54368,39926817877471,CANCEL,29509335,BUY,LIMIT,1410000,100
54369,39927007465565,NEW,29510295,BUY,LIMIT,1410000,100
54370,39927105612408,CANCEL,29492687,BUY,LIMIT,1410400,200
54371,39927231899278,CANCEL,29510295,BUY,LIMIT,1410000,100
54372,39927262782146,NEW,29512139,BUY,LIMIT,1410000,100
54373,39927320297547,CANCEL,29512139,BUY,LIMIT,1410000,100
54374,39927329978562,NEW,29512311,BUY,LIMIT,1410000,100
54375,39927701190248,CANCEL,29505111,SELL,LIMIT,1411000,100
54376,39927877453767,NEW,29513915,SELL,LIMIT,1411000,100
54377,39927877658393,NEW,29513935,SELL,LIMIT,1411100,100
54378,39927979743552,CANCEL,29513915,SELL,LIMIT,1411000,100
54379,39927979744681,CANCEL,29513935,SELL,LIMIT,1411100,100
54380,39928226039614,NEW,29515531,SELL,LIMIT,1411000,100
54381,39928233673506,NEW,29515579,SELL,LIMIT,1411100,100
54382,39928383353274,NEW,29516107,BUY,LIMIT,1410400,100
54383,39928624055454,CANCEL,29515531,SELL,LIMIT,1411000,100
54384,39928624056555,CANCEL,29515579,SELL,LIMIT,1411100,100
54385,39928624537800,CANCEL,29516107,BUY,LIMIT,1410400,100
54386,39928635234393,NEW,29516815,SELL,LIMIT,1411000,100
54387,39928635477425,NEW,29516819,SELL,LIMIT,1411100,100
54388,39928637108627,NEW,29516839,BUY,LIMIT,1410400,100
54389,39928716856020,CANCEL,29516839,BUY,LIMIT,1410400,100
54390,39928755093229,NEW,29517019,BUY,LIMIT,1410400,100
54391,39929015981797,CANCEL,29517019,BUY,LIMIT,1410400,100
54392,39929016386773,CANCEL,29516815,SELL,LIMIT,1411000,100
54393,39929016387895,CANCEL,29516819,SELL,LIMIT,1411100,100
54394,39929074278454,NEW,29517571,BUY,LIMIT,1410400,100
54395,39929074413236,NEW,29517579,SELL,LIMIT,1411000,100
54396,39929074640237,NEW,29517603,SELL,LIMIT,1411100,100
54397,39929164240139,CANCEL,29517571,BUY,LIMIT,1410400,100
54398,39929189234233,CANCEL,29517579,SELL,LIMIT,1411000,100
54399,39929189235414,CANCEL,29517603,SELL,LIMIT,1411100,100
54400,39929319070133,NEW,29518391,SELL,LIMIT,1411000,100
54401,39929319280492,NEW,29518403,SELL,LIMIT,1411100,100
54402,39929319764802,NEW,29518407,BUY,LIMIT,1410400,100
54403,39929459197388,CANCEL,29518407,BUY,LIMIT,1410400,100
54404,39929461190742,CANCEL,29518391,SELL,LIMIT,1411000,100
54405,39929461191028,CANCEL,29518403,SELL,LIMIT,1411100,100
54406,39929471196841,NEW,29518951,BUY,LIMIT,1410400,100
54407,39929483105401,CANCEL,29518951,BUY,LIMIT,1410400,100
54408,39929639949344,NEW,29519647,BUY,LIMIT,1409900,100
54409,39929640087639,NEW,29519687,SELL,LIMIT,1410500,100
54410,39929640101882,CANCEL,29519687,SELL,LIMIT,1410500,100
54411,39929640559831,CANCEL,29519647,BUY,LIMIT,1409900,100
54412,39929652521451,NEW,29520483,BUY,LIMIT,1409900,100
54413,39929652930807,CANCEL,29520483,BUY,LIMIT,1409900,100
54414,39929655307905,NEW,29520587,BUY,LIMIT,1409900,100
54415,39929655538001,NEW,29520595,BUY,LIMIT,1409800,100
54416,39929656018246,CANCEL,29520587,BUY,LIMIT,1409900,100
54417,39929656019327,CANCEL,29520595,BUY,LIMIT,1409800,100
54418,39929656472008,NEW,29520623,BUY,LIMIT,1409900,100
54419,39929656681076,NEW,29520635,BUY,LIMIT,1409800,100
54420,39929658798355,CANCEL,29520623,BUY,LIMIT,1409900,100
54421,39929658799434,CANCEL,29520635,BUY,LIMIT,1409800,100
54422,39929660541322,NEW,29520735,BUY,LIMIT,1409900,100
54423,39929660756649,NEW,29520739,BUY,LIMIT,1409800,100
54424,39929662461048,CANCEL,29520735,BUY,LIMIT,1409900,100
54425,39929662461354,CANCEL,29520739,BUY,LIMIT,1409800,100
54426,39929664167952,NEW,29520779,BUY,LIMIT,1409900,100
54427,39929664472390,NEW,29520791,BUY,LIMIT,1409800,100
54428,39929676925824,CANCEL,29520779,BUY,LIMIT,1409900,100
54429,39929676926946,CANCEL,29520791,BUY,LIMIT,1409800,100
54430,39929677353699,NEW,29521075,BUY,LIMIT,1409900,100
54431,39929677870816,CANCEL,29521075,BUY,LIMIT,1409900,100
54432,39929680004332,NEW,29521111,BUY,LIMIT,1409900,100
54433,39929681807348,CANCEL,29521111,BUY,LIMIT,1409900,100
54434,39929767886041,NEW,29521543,BUY,LIMIT,1409900,100
54435,39929768092450,NEW,29521551,BUY,LIMIT,1409800,100
54436,39929769320672,CANCEL,29521543,BUY,LIMIT,1409900,100
54437,39929769332874,CANCEL,29521551,BUY,LIMIT,1409800,100
54438,39929770567529,NEW,29521651,BUY,LIMIT,1409900,100
54439,39929770769899,NEW,29521663,BUY,LIMIT,1409800,100
54440,39929772404661,CANCEL,29521663,BUY,LIMIT,1409800,100
54441,39929772404884,CANCEL,29521651,BUY,LIMIT,1409900,100
54442,39929780065825,NEW,29521727,BUY,LIMIT,1409900,100
54443,39929780409512,NEW,29521731,BUY,LIMIT,1409800,100
54444,39929785611959,CANCEL,29521727,BUY,LIMIT,1409900,100
54445,39929785613117,CANCEL,29521731,BUY,LIMIT,1409800,100
54446,39930183053896,NEW,29523331,BUY,LIMIT,1409900,100
54447,39930183324754,NEW,29523355,BUY,LIMIT,1409800,100
54448,39930183783007,CANCEL,29523331,BUY,LIMIT,1409900,100
54449,39930183784893,CANCEL,29523355,BUY,LIMIT,1409800,100
54450,39930223425503,NEW,29523767,BUY,LIMIT,1409900,100
54451,39930272108323,NEW,29523911,BUY,LIMIT,1409800,100
54452,39930415998697,CANCEL,29523767,BUY,LIMIT,1409900,100
54453,39930415998982,CANCEL,29523911,BUY,LIMIT,1409800,100
54454,39930673631172,NEW,29524719,BUY,LIMIT,1409900,100
54455,39930674075844,CANCEL,29524719,BUY,LIMIT,1409900,100
54456,39930916265311,NEW,29525391,BUY,LIMIT,1409900,100
54457,39930916470208,NEW,29525407,BUY,LIMIT,1409800,100
54458,39931938224334,CANCEL,29525407,BUY,LIMIT,1409800,100
54459,39931938224537,CANCEL,29525391,BUY,LIMIT,1409900,100
54460,39931939251371,NEW,29528039,BUY,LIMIT,1409900,100
54461,39931939454324,NEW,29528075,BUY,LIMIT,1409800,100
54462,39931940727012,CANCEL,29528039,BUY,LIMIT,1409900,100
54463,39931940728166,CANCEL,29528075,BUY,LIMIT,1409800,100
54464,39931940943371,NEW,29528123,BUY,LIMIT,1409900,100
54465,39931941195873,NEW,29528147,BUY,LIMIT,1409800,100
54466,39931947646671,CANCEL,29528147,BUY,LIMIT,1409800,100
54467,39931947648060,CANCEL,29528123,BUY,LIMIT,1409900,100
54468,39931948730811,NEW,29528303,BUY,LIMIT,1409900,100
54469,39931948961046,NEW,29528307,BUY,LIMIT,1409800,100
54470,39932204765991,CANCEL,29528303,BUY,LIMIT,1409900,100
54471,39932204767088,CANCEL,29528307,BUY,LIMIT,1409800,100
54472,39932395450581,NEW,29530067,SELL,LIMIT,1411000,100
54473,39932395905384,CANCEL,29530067,SELL,LIMIT,1411000,100
54474,39932456142653,NEW,29530419,SELL,LIMIT,1411000,100
54475,39932456591911,CANCEL,29530419,SELL,LIMIT,1411000,100
54476,39932508664973,NEW,29530559,BUY,LIMIT,1410400,100
54477,39932509671964,CANCEL,29530559,BUY,LIMIT,1410400,100
54478,39932510300840,NEW,29530583,SELL,LIMIT,1411000,100
54479,39932510524588,NEW,29530591,SELL,LIMIT,1411100,100
54480,39932510655885,NEW,29530599,BUY,LIMIT,1410400,100
54481,39932549828617,CANCEL,29530583,SELL,LIMIT,1411000,100
54482,39932549829729,CANCEL,29530591,SELL,LIMIT,1411100,100
54483,39932569808533,NEW,29530971,SELL,LIMIT,1411000,100
54484,39932585931801,NEW,29531167,SELL,LIMIT,1411100,100
54485,39932734292964,CANCEL,29530971,SELL,LIMIT,1411000,100
54486,39932734293256,CANCEL,29531167,SELL,LIMIT,1411100,100
54487,39932734790249,CANCEL,29530599,BUY,LIMIT,1410400,100
54488,39932735310247,NEW,29531627,SELL,LIMIT,1411000,100
54489,39932736049871,NEW,29531635,SELL,LIMIT,1411100,100
54490,39932736962246,CANCEL,29531627,SELL,LIMIT,1411000,100
54491,39932736963397,CANCEL,29531635,SELL,LIMIT,1411100,100
54492,39932739275588,NEW,29531695,SELL,LIMIT,1411000,100
54493,39932742096579,NEW,29531703,SELL,LIMIT,1411100,100
54494,39932742567090,CANCEL,29531695,SELL,LIMIT,1411000,100
54495,39932742568212,CANCEL,29531703,SELL,LIMIT,1411100,100
54496,39932743321419,NEW,29531715,SELL,LIMIT,1411000,100
54497,39932743519046,NEW,29531731,SELL,LIMIT,1411100,100
54498,39932768738919,NEW,29531835,BUY,LIMIT,1410400,100
54499,39933037918976,CANCEL,29531835,BUY,LIMIT,1410400,100
54500,39933055160913,CANCEL,29531715,SELL,LIMIT,1411000,100
54501,39933055162815,CANCEL,29531731,SELL,LIMIT,1411100,100
54502,39933214384431,NEW,29532679,SELL,LIMIT,1411000,100
54503,39933214585002,NEW,29532687,SELL,LIMIT,1411100,100
54504,39933215039918,NEW,29532691,BUY,LIMIT,1410400,100
54505,39933215685930,CANCEL,29532679,SELL,LIMIT,1411000,100
54506,39933215686239,CANCEL,29532687,SELL,LIMIT,1411100,100
54507,39933216119173,CANCEL,29532691,BUY,LIMIT,1410400,100
54508,39933346847018,NEW,29533035,BUY,LIMIT,1410400,100
54509,39933469919020,NEW,29533355,SELL,LIMIT,1411000,100
54510,39933470122022,NEW,29533359,SELL,LIMIT,1411100,100
54511,39935574154301,CANCEL,29533359,SELL,LIMIT,1411100,100
54512,39935574202406,CANCEL,29533035,BUY,LIMIT,1410400,100
54513,39935574569127,CANCEL,29512311,BUY,LIMIT,1410000,100
54514,39935576185447,NEW,29539679,BUY,LIMIT,1410000,100
